Mod ID,Name,Category,Endorsements,Unique Downloads,Total Downloads,Views,Last Update,Original Upload,Creator Name,Uploader Name,Uploader ID,Country,Date Collected
55718,Passion Never Dies by Standalone09,Weapons,1828,19149,29133,163312,2014/07/13,2014/07/07,standalone09,standalone09,5735065,Serbia,2020/01/31
55767,SOL,Weapons,1127,9657,17887,100917,2014/07/30,2014/07/09,Zikoru,Zikoru,10640857,Not specified,2020/01/31
55812,(nK) -ALL SPELLS- All Spells or Spell Tomes of SKYRIM and DLCs,Cheats and God items,1398,15162,31531,133488,2014/07/22,2014/07/10,niKoula,niKoula,3383949,Not specified,2020/01/31
55829,PureVision ENB,ENB Preset,4672,55030,109233,737400,2017/07/25,2014/07/22,SkyrimTuner,SkyrimTuner,5755326,Austria,2020/01/28
55897,Starks Shield,Armour,1430,14853,21419,105942,2014/07/19,2014/07/12,zajkoajko,zajkoajko,2951084,Slovakia,2020/01/31
55900,Mage Dress for UNP by Yurica,Armour,1515,20491,33344,192286,2014/07/14,2014/07/12,yurica,yurica,14167975,Not specified,2020/01/31
55914,CR Enb,ENB Preset,1047,15514,31617,279014,2017/07/24,2014/07/13,Bigeyescarl aka abc75179778300,bigeyescarl,2762305,Taiwan,2020/01/31
55920,(nK) -ALL ENCHANTMENTS- All Enchantments of SKYRIM and DLCs,Cheats and God items,3696,40561,85612,291714,2014/07/22,2014/07/13,niKoula,niKoula,3383949,Not specified,2020/01/28
55942,TPFollowers,Followers and Companions,1034,8285,52943,256517,2019/05/23,2014/07/17,techprince,techprince,2632143,India,2020/01/31
55952,Wakened Winterhold Statue,Models and Textures,1324,9469,16251,104585,2014/07/23,2014/07/13,AnTiWoMaAgNoT,AnTiWoMaAgNoT,322108,Not specified,2020/01/31
55972,Targaryen Shield,Armour,1326,11916,18849,96666,2014/07/19,2014/07/14,zajkoajko,zajkoajko,2951084,Slovakia,2020/01/31
55988,Dajia The Standalone Ningheim Follower,Followers and Companions,2986,24530,43139,242364,2014/09/23,2014/08/09,Skyla,Skylaskyrim,7106389,United States of America,2020/01/30
55997,Blink - Standalone Teleportation Spell,Magic - Spells & Enchantments,1739,19115,30776,162249,2014/07/15,2014/07/15,Madrilous,Madrilous,1264428,United Kingdom,2020/01/31
56020,AIR ENB,ENB Preset,3096,45298,100044,544398,2015/05/08,2014/07/17,HRK1025,hrk1025,6657418,Japan,2020/01/30
56022,Difficult Archery,Gameplay Effects and Changes,1819,30926,64405,142867,2014/07/16,2014/07/16,Askeladden,mikely92,6790563,Not specified,2020/01/31
56037,Dwemertech - Magic of the Dwarves,Quests and Adventures,10004,112010,239101,783869,2017/02/16,2014/07/16,Enai Siaion,The Care Taker,1234042,Not specified,2020/01/28
56049,TERRA,Weapons,1845,16203,31847,194371,2014/08/28,2014/07/17,Zikoru,Zikoru,10640857,Not specified,2020/01/31
56056,Mikan Eyes,"Body, Face, and Hair",10730,176537,342516,746685,2015/06/19,2014/07/17,nerune,nerune2525,2702882,Japan,2020/01/28
56083,Musical Lore (Soundtrack Mod By Nir Shor),"Audio - SFX, Music, and Voice",3837,33842,53769,358180,2014/10/28,2014/07/18,Nir Shor,fustru,4245579,Not specified,2020/01/28
56084,SeaPoint Settlement,Locations - New,3745,36744,67077,274276,2017/08/05,2014/07/18,LeianneG,LeianneG,4974983,Canada,2020/01/28
56086,100 Percent Clean Save for Skyrim 1.9.32.0,Save Games,2334,43796,93650,417496,2019/08/23,2014/07/18,Sulhir,Sulhir,3208223,United States of America,2020/01/30
56118,Pretty Jump Animations,Animation,15760,191658,372802,1001052,2015/12/15,2014/07/19,Dualsun,dualsun,3474785,Hong Kong,2020/01/28
56126,The Bosmeric Drunken Huntsman 2.0,"Cities, Towns, Villages, and Hamlets",3492,33445,55704,215415,2014/08/20,2014/07/19,Helixien,iWilliBlecha,5949431,Austria,2020/01/28
56147,Combat Evolved,Combat,15075,202431,482296,1373784,2016/08/09,2014/07/20,CrushBoss -raulfin -GhostAgent,CrushBoss,3822090,United States of America,2020/01/28
56219,Tsaesci Race - Snake-like race from Akavir,"Races, Classes, and Birthsigns",1107,14003,30035,343268,2016/09/20,2014/07/21,SpikeDragonLord and jboyd4,SpikeDragonLord,3216069,Not specified,2020/01/31
56275,RSE - Requiem Survival Experience (Modular Survival Megapatch),Patches,1784,25068,51786,367390,2017/09/27,2014/07/23,UnmeiX,UnmeiX,8411732,United States of America,2020/01/31
56279,ETHEREAL CLOUDS,Models and Textures,9095,113740,206292,479580,2014/11/26,2014/07/24,Gamwich,Gamwich,5712421,United States of America,2020/01/28
56282,Death's Head - Skull Mask,Armour,1184,13292,20367,106648,2014/07/29,2014/07/24,steelfeathers,steelfeathers,7402811,Not specified,2020/01/31
56359,Eye Customization Overhaul,Models and Textures,1993,22161,35401,193859,2014/07/31,2014/07/26,NerevarineKhajiit,NerevarineKhajiit,2068651,Not specified,2020/01/31
56379,Creepy Zombies,Creatures,1908,23655,49726,292873,2016/12/20,2014/07/26,FUTOSHI,futoshisan,2331459,Japan,2020/01/31
56395,Rogue Armor,Armour,2326,23011,33467,337477,2014/08/01,2014/08/01,steelfeathers,steelfeathers,7402811,Not specified,2020/01/30
56420,Dye Manager,User Interface,1108,16976,29986,197286,2015/04/12,2014/07/27,Expired,expired6978,2950481,Canada,2020/01/31
56475,Chevaleresse Armor for UNP by Yurica,Armour,3080,34593,68074,423750,2014/08/07,2014/07/29,yurica,yurica,14167975,Not specified,2020/01/30
56497,Teeth Plus - Redone,"Body, Face, and Hair",1208,10122,16665,85658,2014/08/01,2014/07/30,urgarulga,SvarogNL,3136685,Netherlands,2020/01/31
56533,Moonstone Castle,Player homes,3595,28346,56306,342515,2015/01/21,2014/07/31,Lazz,skyrimlazz,4138425,Australia,2020/01/28
56538,Ingots,Models and Textures,1103,10115,15356,54005,2014/07/31,2014/07/31,langley,langley02,5568390,Russian Federation,2020/01/31
56545,Subtle Cloak Spell Graphics,Visuals and Graphics,1247,10038,16571,84186,2014/09/27,2014/07/31,Jaxonz,jaxonz,10674107,Not specified,2020/01/31
56557,Epic Races of Skyrim,"Races, Classes, and Birthsigns",1377,19863,31768,333081,2014/10/05,2014/08/01,DwemerBot,DwemerBot,14551534,Indonesia,2020/01/31
56588,Stunning Statues of Skyrim,Models and Textures,10508,117414,249787,679548,2016/11/10,2014/08/01,AnTiWoMaAgNoT,AnTiWoMaAgNoT,322108,Not specified,2020/01/28
56614,Enchanted Arsenal,Magic - Spells & Enchantments,14080,155265,293339,993801,2014/09/05,2014/08/03,egocarib,egocarib,6828711,United States of America,2020/01/28
56623,SC - Khajiit Improvement,Models and Textures,3626,53326,128104,474715,2016/02/06,2014/08/02,ShinglesCat,ShinglesCat,6565535,Russian Federation,2020/01/28
56639,JK's Whiterun,"Cities, Towns, Villages, and Hamlets",19883,219942,425008,1139697,2016/10/28,2014/08/03,JKrojmal,jkrojmal,1305814,Uruguay,2020/01/28
56640,Modwat.ch (Skyrim Mod Watcher),Utilities,1606,24929,40301,155923,2017/10/14,2014/08/03,Peanut,PeanutofDeath,6928759,United States of America,2020/01/31
56665,DOWNPOUR,Models and Textures,3025,29566,61557,208398,2015/04/21,2014/08/04,Gamwich,Gamwich,5712421,United States of America,2020/01/30
56670,Armor and Clothing for Kids,Clothing,4871,50708,134956,455663,2015/02/23,2014/08/04,PlagueHush,PlagueHush,989279,United Kingdom,2020/01/28
56699,College Days - Winterhold,Overhauls,1673,17844,47835,238809,2016/10/04,2014/08/05,jvr2400,The Care Taker,1234042,Not specified,2020/01/31
56731,Doge - The Husky Companion,Followers and Companions - Creatures,2547,25499,50318,203347,2014/08/31,2014/08/06,Elianora,Elianora,3231858,Finland,2020/01/30
56744,People are Strangers,Immersion,6396,89576,203646,370990,2014/08/12,2014/08/08,Sagittarius22,sagittarius22,972816,Belgium,2020/01/28
56787,Sabrina-A stand-alone Mage Archer Follower,Followers and Companions,6873,64998,132631,717837,2015/10/30,2014/08/07,ilikeawp and qqending321,ilikeawp,4920410,Not specified,2020/01/28
56812,unkoENB - ankoENB,ENB Preset,1499,25223,60267,282299,2015/08/22,2014/08/13,unko9622,unko9622,9792767,Japan,2020/01/31
56856,ReAnimate - Broken Animation Fix,Utilities,1667,30180,47035,193491,2015/09/25,2014/08/09,flexcreator,flexcreator,875705,Russian Federation,2020/01/31
56877,Skysight - Simply Bigger Trees,Environmental,20009,303318,750860,1180977,2014/09/12,2014/08/10,fadingsignal,fadingsignal,2546964,United States of America,2020/01/28
56916,Growing Up in Skyrim - Alpha - WIP,Miscellaneous,2886,36457,71446,581367,2014/08/14,2014/08/11,MimiTheAlchemist,MimiTheAlchemist,6292794,United States of America,2020/01/30
56922,Cloaks of Skyrim - Unofficial Skyrim Legendary Edition Patch Compatibility FIX,Patches,5024,40740,71647,254695,2016/09/28,2014/08/11,Iscamania,Iscamania,4059890,Netherlands,2020/01/28
56931,Simple Female Running Animation,Animation,1210,15574,24228,147308,2014/11/25,2014/08/11,Clepsa,Clepsa,3110062,France,2020/01/31
56954,Pebbles and little rocks by Pfuscher,Landscape Changes,1161,18112,35938,100774,2014/08/14,2014/08/13,Pfuscher,Zerwas1,212132,Germany,2020/01/31
56961,Farm Animals,Creatures,5727,58519,119957,359575,2014/12/21,2014/08/12,Ian Joseph,ianjoseph1986,2564223,Chile,2020/01/28
56962,Dagger Lady,Armour,1429,17521,23835,254669,2014/08/12,2014/08/12,NewerMind43,newermind43,2959649,Not specified,2020/01/31
56980,VioLens - A Killmove Mod,Combat,54972,585720,1347883,2870989,2016/02/21,2014/08/13,Reko,lRekol,1817573,United States of America,2020/01/28
56992,Immersive Compass - iCompass,User Interface,1030,38607,61176,147470,2014/08/13,2014/08/13,SilentResident,SilentResident,685605,Greece,2020/01/31
57018,Hanging Moss replacer into plant by Pfuscher,Models and Textures,3051,72919,188401,265025,2014/08/18,2014/08/13,Pfuscher,Zerwas1,212132,Germany,2020/01/30
57044,Skyrim Mod Manager,Utilities,8378,88280,111050,486140,2014/08/20,2014/08/14,TheMozg,TheMozg,9258928,Russian Federation,2020/01/28
57046,UIExtensions,User Interface,40828,578255,1553732,2637833,2015/03/22,2014/08/14,Expired,expired6978,2950481,Canada,2020/01/28
57050,tumbajamba's mounts,Followers and Companions - Creatures,2628,35230,48226,275059,2014/08/15,2014/08/14,tumbajamba,tumbajamba,1196961,Germany,2020/01/30
57067,Equipment HUD,User Interface,1497,16089,30455,150116,2017/11/07,2014/08/15,Snotgurg,Snotgurg,3459184,Not specified,2020/01/31
57113,Amulets of Skyrim,Clothing - Jewelry,3131,30711,98591,268887,2016/11/26,2014/08/16,uni_SL,UNI00SL,12543991,Japan,2020/01/30
57120,Book Covers Skyrim - Lost Library,Models and Textures,5934,72887,154806,405505,2016/09/24,2014/08/16,DanielCoffey,DanielCoffey,3204267,United Kingdom,2020/01/28
57141,Morskom Estate,Player homes,11195,110292,291591,1150367,2014/12/23,2014/10/24,Darkfox127 and Elianora,DarkFox127,4672007,United Kingdom,2020/01/28
57143,Thieves Guild Former Glory Enhancement,Immersion,1756,17332,29179,150761,2015/05/21,2014/08/16,TFKAndroid,TFKAndroid,15005799,Not specified,2020/01/31
57160,Reshaped Ebony Helmet,Models and Textures,2042,22458,37367,171500,2014/08/19,2014/08/17,CalvinShark,JayMercer,3694709,Djibouti,2020/01/30
57163,Esbern voice fix by Firestar 0507,Bug Fixes,2256,30699,48328,168769,2014/08/17,2014/08/17,Firestar0507,firestar0507,15145424,Not specified,2020/01/30
57179,Female Hairstyles with Physics,"Body, Face, and Hair",13462,144256,262147,1029102,2015/01/29,2014/08/18,Fuse00,Fuse00,6052912,Russian Federation,2020/01/28
57183,Faendal replacer by kerwin1988,Followers and Companions,1208,11134,20716,105375,2014/08/29,2014/08/18,kerwin1988,kerwin1988,5397088,Not specified,2020/01/31
57198,TDN Equipable Horns,Models and Textures,6143,73427,138680,443074,2014/10/04,2014/08/18,Nightshade,TheDNightshade,4267357,Russian Federation,2020/01/28
57235,Spell Charging,Magic - Gameplay,5577,67076,119265,312814,2014/10/12,2014/08/19,Leron9999,leron9999,1285952,Not specified,2020/01/28
57236,Spell Chaining (Spell Combos V2),Magic - Gameplay,3314,41671,84631,222737,2014/09/23,2014/08/19,Leron9999,leron9999,1285952,Not specified,2020/01/30
57239,Simple Taxes,Gameplay Effects and Changes,2831,51561,85363,238398,2015/01/10,2014/08/19,Mattiewagg,Matthiaswagg,4995004,United States of America,2020/01/30
57255,Amaterasu - The Great Spirit,Followers and Companions - Creatures,2166,24030,35435,184830,2016/06/17,2014/08/19,somebody,moneta321,11508970,Not specified,2020/01/30
57260,4K Parallax Mountains by Pfuscher,Models and Textures,1259,31438,88806,194158,2015/04/10,2014/08/20,Pfuscher,Zerwas1,212132,Germany,2020/01/31
57283,HD Road textures by Pfuscher,Models and Textures,1759,31420,71770,151713,2014/10/30,2014/08/20,Pfuscher,Zerwas1,212132,Germany,2020/01/31
57291,The Scottish Bannered Mare,"Cities, Towns, Villages, and Hamlets",4106,34274,53916,222624,2014/08/23,2014/08/20,Helixien,iWilliBlecha,5949431,Austria,2020/01/28
57308,SkyUILib,Modders Resources and Tutorials,1448,21245,27659,130327,2014/08/21,2014/08/21,SkyUILib Team,mrpwn,607788,Not specified,2020/01/31
57310,Darrow Greylock Mage of Winterhold Elven Male Custom Voiced Follower,Followers and Companions,1237,12308,20950,136457,2017/04/17,2014/08/21,shadowtigers,shadowtigers,1801645,United States of America,2020/01/31
57330,The Eloquent Reader,Skills and Leveling,1249,9528,22685,75946,2015/08/07,2014/09/01,Daiyus,Daiyus,1414344,Not specified,2020/01/31
57335,Jaxonz Renamer,Miscellaneous,12966,98843,193943,515671,2015/02/10,2014/08/21,Jaxonz,jaxonz,10674107,Not specified,2020/01/28
57353,Optimized Vanilla Textures,Models and Textures,24679,313451,1331710,2134000,2016/02/04,2014/08/22,tony971 - SkyrimTuner - Ghostifish - and The STEP Team,tony971,8175406,United States of America,2020/01/28
57355,SKY Standalone Uniques,Followers and Companions,1895,16216,39376,183311,2014/08/22,2014/08/23,Skyla,Skylaskyrim,7106389,United States of America,2020/01/31
57363,Sovereign's Slayer Armor for UNP by Yurica,Armour,1633,18714,32426,219337,2014/08/22,2014/08/22,yurica,yurica,14167975,Not specified,2020/01/31
57371,Elisdriel - Bosmer inspired tree house,Player homes,9140,80725,155363,667554,2015/09/26,2014/08/22,Elianora,Elianora,3231858,Finland,2020/01/28
57376,Multiple Floors Sandboxing,Gameplay Effects and Changes,18562,159039,344241,709983,2015/05/27,2014/08/22,Dovahklon,Dovahklon,5867480,United States of America,2020/01/28
57404,College Students,Immersion,1666,18262,29235,100118,2014/10/24,2014/08/24,reindeer51,reindeer51,10576047,Not specified,2020/01/31
57408,HDT Equipment,Visuals and Graphics,19871,274601,680454,1683647,2015/05/17,2014/08/23,IceKK and Jacques00art,IceKK,111945,Denmark,2020/01/28
57413,Animallica - Skyrim Wildlife Overhaul,Creatures,9611,118328,273734,847422,2016/01/13,2014/08/23,sliceandkill,sliceandkill,3105932,Romania,2020/01/28
57424,Animated Dragon Wings - Evil Wings Retexture,Models and Textures,1923,22951,37512,182341,2014/08/23,2014/08/23,Knightmare077,KNIGHTMARE077,3871863,Not specified,2020/01/31
57440,Enhanced Character Edit - More Body Sliders,User Interface,4923,78779,187345,655654,2016/11/26,2014/08/24,Septfox,Septfox,1294023,United States of America,2020/01/28
57456,Realistic Primitive Horse Breeds - 2k,Creatures,3802,33631,71597,289478,2014/08/30,2014/08/24,KrittaKitty,KrittaKitty,4930906,Australia,2020/01/28
57467,DCR - Blade Set Reloaded,Weapons,4322,59354,105460,483803,2014/08/29,2014/08/24,Angilla,Angilla,1566738,United States of America,2020/01/28
57513,Name Your Horse,Gameplay Effects and Changes,2238,18084,30312,121071,2015/05/06,2014/08/25,Mattiewagg,Matthiaswagg,4995004,United States of America,2020/01/30
57538,BB's Hair Physics Project,"Body, Face, and Hair",4034,48256,95681,428004,2015/04/29,2014/08/26,BB,bbdlqek1,7004207,Not specified,2020/01/28
57563,SKY Dryad Followers,Followers and Companions,1171,12006,26293,141900,2014/09/21,2014/09/19,Skyla,Skylaskyrim,7106389,United States of America,2020/01/31
57578,Signs of Skyrim,Items and Objects - World,7914,61508,166932,310634,2014/09/21,2014/09/02,Autan Waspeez,Autan Waspeez,403936,Not specified,2020/01/28
57589,Mixed Unit Tactics - Dawnguard Edition - Skyrim meets RTS,Followers and Companions,1089,12562,23712,134744,2015/08/23,2014/08/28,flexcreator,flexcreator,875705,Russian Federation,2020/01/31
57591,JK's Windhelm.,"Cities, Towns, Villages, and Hamlets",9481,91098,156654,397252,2014/10/03,2014/08/28,JKrojmal,jkrojmal,1305814,Uruguay,2020/01/28
57612,Skyrim Better Roads (SkyBeRoads),Immersion,9604,98103,166972,450080,2014/09/06,2014/08/28,SilentResident,SilentResident,685605,Greece,2020/01/28
57613,Ashara Elven Knight,Armour,2155,18439,30628,281281,2014/11/02,2014/08/28,SydneyB,SydneyB,259193,Spain,2020/01/30
57620,ENB Man - An ENB Manager,Utilities,1592,36268,59405,235995,2016/12/20,2014/08/29,Casmithy,casmithy,1007533,Not specified,2020/01/31
57646,animated featherd Wings,Models and Textures,3816,48980,129188,460621,2017/04/19,2014/08/29,LyraVeil,LyraVeil,2135303,Greece,2020/01/28
57665,Shadowmarks,Guilds/Factions,1137,7431,15145,62941,2019/05/12,2014/08/30,Arthmoor,Arthmoor,684492,United States of America,2020/01/31
57703,Tamriel Reloaded - Interiors,Models and Textures,2499,24659,56916,182860,2014/09/08,2014/09/05,32cm,32cm,139369,Spain,2020/01/30
57727,HOPv - Horses On Patrol - Vanilla,NPC,1608,18349,34571,135077,2017/08/29,2014/09/01,jayr848,jayr848,5919987,Canada,2020/01/31
57741,Silian Manor - Multiple Adoption Friendly,Player homes,2094,14689,24182,177291,2015/03/08,2014/09/01,Ld50365,Ld50365,6942439,United States of America,2020/01/30
57756,Jaxonz Furnishings,Player homes,2262,14113,25444,128236,2015/03/19,2014/09/02,Jaxonz,jaxonz,10674107,Not specified,2020/01/30
57765,Bijin Warmaidens USKP Patch,Patches,2697,20695,39652,169758,2016/01/16,2014/09/02,elezraita,elezraita,5329622,Not specified,2020/01/30
57795,Jaxonz MCM Kicker,Utilities,3151,34399,54590,176202,2014/09/03,2014/09/03,Jaxonz,jaxonz,10674107,Not specified,2020/01/30
57805,2K-4K Parallax Bridges by Pfuscher,Models and Textures,3109,73300,152476,240846,2014/09/04,2014/09/03,Pfuscher,Zerwas1,212132,Germany,2020/01/30
57817,Less Tedious Thieves Guild,Quests and Adventures,2645,27191,52556,170253,2014/09/04,2014/09/04,Boni Boy Blue,BoniBoyBlue,3803379,United Kingdom,2020/01/30
57833,Solitude Expansion,"Cities, Towns, Villages, and Hamlets",1274,14068,38324,164536,2017/08/20,2014/09/04,Ceasirius and Ablaze666,Ceasirius,7094801,Czech Republic,2020/01/31
57841,dwarven beam blades,Weapons,2198,27109,42976,222508,2016/09/15,2014/09/05,mahty,mahty,3578684,Not specified,2020/01/30
57852,HDT Equipment V0.2 for Everone with Belly and Collision,Utilities,1348,14826,26057,150635,2014/09/06,2014/09/06,Carloss32,Carloss32,9179020,Not specified,2020/01/31
57858,Winterstone Castle,Player homes,2303,17666,36534,242416,2015/01/21,2014/09/06,Lazz,skyrimlazz,4138425,Australia,2020/01/30
57859,Skyrim - Enhanced Camera,Immersion,88542,1007344,2632343,4831685,2016/08/25,2014/09/06,LogicDragon,LogicDragon,2176597,Canada,2020/01/28
57868,WATERplants - retexture by Pfuscher,Models and Textures,2453,43142,88371,186665,2015/05/15,2014/09/06,Pfuscher,Zerwas1,212132,Germany,2020/01/30
57870,The Huntsman,Weapons,18933,204815,363820,1305071,2014/09/08,2014/09/06,InsanitySorrow,InsanitySorrow,258945,United Kingdom,2020/01/28
57872,DISCONTINUED - Improved Artifacts Collection,Weapons and Armour,3212,31939,101963,394706,2014/10/27,2014/09/06,Zim,Zimmermjaz,5756779,United Kingdom,2020/01/30
57873,Extended UI,User Interface,23870,224141,493425,1125049,2015/02/17,2014/09/06,MrJack,mrpwn,607788,Not specified,2020/01/28
